prim_db	prim_id	prim_alt	sec_db	sec_id	sec_alt	trim_left	trim_right	red_db	red_id	red_alt	E-value	gap	orient	count	total	adj_p-value	p-value
collectf	EXPREG_000009e0	RpoN_S.enterica	dpinteract	ompR	.	0	0	dpinteract	EXPREG_00000950	PhoP_E.coli	2.13e+00	0	4	2	2	1.62e-06	1.46e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	dpinteract	ompR	.	0	0	dpinteract	EXPREG_00000950	PhoP_E.coli	2.13e+00	0	6	2	2	1.62e-06	1.46e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	dpinteract	rpoS17	.	1	0	dpinteract	EXPREG_00000950	PhoP_E.coli	4.33e+00	5	5	3	10	8.77e-07	7.89e-06
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_000008b0	Fur_V.cholerae	0	3	.	.	.	2.13e+00	6	3	2	2	4.05e-07	3.64e-06
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_000008b0	Fur_V.cholerae	0	3	.	.	.	2.13e+00	6	5	2	2	1.62e-06	1.46e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_000008b0	Fur_V.cholerae	0	3	.	.	.	2.13e+00	6	7	2	2	1.62e-06	1.46e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_00001730	H-NS_V.cholerae	0	0	.	.	.	3.33e+00	1	2	3	19	5.87e-07	5.29e-06
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_00001610	PsrA_P.aeruginosa	0	0	.	.	.	6.09e+00	51	2	2	3	1.11e-06	9.98e-06
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_00001610	PsrA_P.aeruginosa	0	0	.	.	.	6.09e+00	51	6	2	3	4.43e-06	3.99e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	collectf	EXPREG_00001610	PsrA_P.aeruginosa	0	0	.	.	.	6.09e+00	51	7	2	3	4.43e-06	3.99e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	prodoric	MX000058	PucR	0	0	.	.	.	7.92e+00	10	2	3	25	1.41e-06	1.27e-05
collectf	EXPREG_000009e0	RpoN_S.enterica	prodoric	MX000192	NnrR	0	0	.	.	.	8.00e+00	81	6	2	2	1.44e-06	1.29e-05
##
# Detailed descriptions of columns in this file:
#
# prim_db:	The name of the database (file name) that contains the primary motif.
# prim_id:	A name for the primary motif that is unique in the motif database file.
# prim_alt:	An alternate name of the primary motif that may be provided
#		in the motif database file.
# sec_db:	The name of the database (file name) that contains the secondary motif.
# sec_id:	A name for the motif that is unique in the motif database file.
# sec_alt:	An alternate name of the secondary motif that may be provided
#		in the motif database file.
# trim_left:	Number of positions trimmed from left of secondary motif
# trim_right:	Number of positions trimmed from right of secondary motif
# If the next three fields are not blank, the motif is redundant with a more significant ('parent') motif.
# red_db:	The database (file name) that contains the parent motif.
# red_id:	A name for the parent motif that is unique in the motif database file.
# red_alt:	An alternate name of the parent motif that may be provided
#		in the motif database file.
# E-value:	The expected number motifs that would have least one
#		spacing as enriched as the best spacing for this secondary.
#		The E-value is the best spacing p-value multiplied by the number of motifs in the
#		input database(s).
# gap:		The distance between the edge of the primary and the (trimmed) secondary motif.
# orient:	The (combination) of quadrants for which occurrences
#		of this spacing are combined.
# count:	The number of occurrences of the secondary motif with the
#		given spacing and orientation to the primary motif.
# total:	The total number of occurrences of the secondary motif within the
#		margins around the best primary motif occurrence.
# adj_p-value:	The p-value of the gap and orientation, adjusted for
#		nine combinations of quadrants times the number of gaps tested
#		(as controlled by the -range switch).
# p-value:	The p-value of the gap and orientation adjusted only for the number of gaps tested.
