"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_10h"
"SVEN_1452"	"SMD02500"	1622851	1629339	"-"	"hypothetical protein"	"1"	45	11.5591	207	-0.186601602333333
"SVEN_6147"	"SMD09184"	6702997	6703440	"+"	"hypothetical protein"	"1"	69	11.3333	2	-0.179211725
"SVEN_1057"	"SMD01902"	1200070	1201581	"-"	"Inosine-5-monophosphate dehydrogenase"	"1"	55	11.5161	67	-0.176006596000001
"SVEN_3019"	"SMD04726"	3294396	3295013	"-"	"hypothetical protein"	"1"	205	10.3978	118	-0.163712371000001
"SVEN_0740"	"SMD01430"	850905	851987	"+"	"hypothetical protein"	"1"	105	10.9677	264	-0.156839903
"SVEN_5590"	"SMD08418"	6079139	6079993	"-"	"transposase"	"1"	305	10.1398	17	-0.115694947000001
"SVEN_3108"	"SMD04851"	3407538	3408740	"-"	"acyl-CoA dehydrogenase"	"1"	217	10.3656	88	-0.0898304169999999
"SVEN_0269"	"SMD00781"	284553	286739	"+"	"hypothetical protein"	"1"	89	11.043	90	-0.0878933269999997
"SVEN_4040"	"SMD06221"	4375040	4375405	"+"	"hypothetical protein"	"1"	307	10.129	2	-0.0485480276666639
"SVEN_7149"	"SMD10589"	7848891	7849697	"-"	"hypothetical protein"	"1"	41	11.5699	13	-0.0326943853333335
"SVEN_3435"	"SMD05336"	3752143	3754404	"+"	"Fe-S oxidoreductase"	"1"	199	10.4086	169	-0.0286172740000001
"SVEN_4169"	"SMD06428"	4512926	4513621	"+"	"hypothetical protein"	"1"	231	10.3333	14	-0.0258385136666668
"SVEN_6232"	"SMD09296"	6789392	6791053	"-"	"hypothetical protein"	"1"	269	10.2688	2	-0.0251532550000002
"SVEN_6977"	"SMD10334"	7633376	7633972	"+"	"putative regulatory protein"	"1"	197	10.4301	22	-0.0111191843333334
"SVEN_5133"	"SMD07786"	5539886	5541079	"+"	"hypothetical protein"	"1"	125	10.8172	232	-0.00912979033333272
"SVEN_3573"	"SMD05523"	3884814	3885965	"+"	"hypothetical protein"	"1"	221	10.3441	35	-0.00418258233333457
"SVEN_4635"	"SMD07086"	4990869	4992512	"+"	"putative secreted protein"	"1"	121	10.8495	42	-0.0040564759999997
"SVEN_3449"	"SMD05356"	3765923	3766558	"+"	"isomerase"	"1"	143	10.6989	179	-0.00288084600000005
"SVEN_6922"	"SMD10252"	7570332	7573088	"+"	"hypothetical protein"	"1"	273	10.2688	146	-0.00257153133333343
