"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_20h"
"SVEN_0784"	"SMD01492"	904670	905533	"-"	"protein YceG"	"1"	139	10.7419	110	0.157382047166667
"SVEN_1935"	"SMD03209"	2148860	2150338	"-"	"Probable glutamate or gamma-aminobutyrate antiporter"	"1"	95	11.0108	87	0.156939008833333
"SVEN_1057"	"SMD01902"	1200070	1201581	"-"	"Inosine-5-monophosphate dehydrogenase"	"1"	55	11.5161	67	0.141444030500001
"SVEN_1625"	"SMD02776"	1813089	1815791	"+"	"ATP-dependent RNA helicase"	"1"	293	10.172	10	0.129789393
"SVEN_2195"	"SMD03552"	2363950	2365167	"+"	"integral membrane protein"	"1"	287	10.1828	187	0.129486662499999
"SVEN_6977"	"SMD10334"	7633376	7633972	"+"	"putative regulatory protein"	"1"	197	10.4301	22	0.116257467666666
"SVEN_2089"	"SMD03421"	2287403	2288266	"+"	"hypothetical protein"	"1"	191	10.4516	13	0.113622797666666
"SVEN_3019"	"SMD04726"	3294396	3295013	"-"	"hypothetical protein"	"1"	205	10.3978	118	0.113026842833334
"SVEN_4992"	"SMD07576"	5371791	5372735	"-"	"putative membrane protein"	"1"	123	10.8495	141	0.0824991161666668
"SVEN_5133"	"SMD07786"	5539886	5541079	"+"	"hypothetical protein"	"1"	125	10.8172	232	0.0818607345000002
"SVEN_6976"	"SMD10333"	7632335	7633309	"-"	"Thioredoxin reductase"	"1"	197	10.4301	89	0.0808192925000002
"SVEN_7170"	"SMD10616"	7877215	7878588	"+"	"Beta-glucosidase"	"1"	323	10.1075	244	0.0779897744999998
"SVEN_3212"	"SMD05002"	3520953	3521873	"-"	"hypothetical protein"	"1"	131	10.7742	1	0.0758619125000006
"SVEN_6922"	"SMD10252"	7570332	7573088	"+"	"hypothetical protein"	"1"	273	10.2688	146	0.0609875976666663
"SVEN_5648"	"SMD08499"	6130837	6131715	"+"	"hypothetical protein"	"1"	167	10.6022	160	0.0547435611666662
"SVEN_6432"	"SMD09568"	7017861	7018673	"-"	"putative enoyl-CoA hydratase"	"1"	31	11.7527	138	0.045707163166667
"SVEN_5132"	"SMD07784"	5539056	5539619	"-"	"hypothetical protein"	"1"	125	10.8172	35	0.0429363024999994
"SVEN_5276"	"SMD07978"	5703005	5704297	"+"	"Signal recognition particle receptor protein FtsY"	"1"	149	10.6774	187	0.0428438213333351
"SVEN_7004"	"SMD10377"	7663378	7664055	"+"	"hypothetical protein"	"1"	309	10.1183	157	0.0396862158333331
"SVEN_4993"	"SMD07580"	5372984	5374093	"+"	"hypothetical protein"	"1"	123	10.8495	108	0.0360834409999997
"SVEN_5340"	"SMD08069"	5769625	5772303	"+"	"ATP or GTP-binding protein"	"1"	193	10.4516	248	0.0321764878333326
"SVEN_1909"	"SMD03174"	2127691	2129661	"+"	"hypothetical protein"	"1"	99	10.9892	183	0.0282282651666659
"SVEN_4126"	"SMD06358"	4465115	4465597	"-"	"Phosphoglycerate mutase family"	"1"	317	10.1075	295	0.0281850253333342
"SVEN_5590"	"SMD08418"	6079139	6079993	"-"	"transposase"	"1"	305	10.1398	17	0.0261278604999999
"SVEN_6232"	"SMD09296"	6789392	6791053	"-"	"hypothetical protein"	"1"	269	10.2688	2	0.0233657853333336
"SVEN_3573"	"SMD05523"	3884814	3885965	"+"	"hypothetical protein"	"1"	221	10.3441	35	0.0192518189999999
"SVEN_3108"	"SMD04851"	3407538	3408740	"-"	"acyl-CoA dehydrogenase"	"1"	217	10.3656	88	0.0169090571666679
"SVEN_0416"	"SMD00976"	443417	444391	"-"	"hypothetical protein"	"1"	27	11.7527	266	0.0166033969999999
"SVEN_4169"	"SMD06428"	4512926	4513621	"+"	"hypothetical protein"	"1"	231	10.3333	14	0.0103269918333337
