"gene.tag"	"gene_old_tag"	"gene_start"	"gene_end"	"strand"	"product"	"closest_match"	"match_index"	"match_value"	"distance"	"affyLog_8h"
"SVEN_6975"	"SMD10331"	7631456	7632235	"-"	"hydroxylase"	"1"	181	10.4731	105	-0.145779792666667
"SVEN_3019"	"SMD04726"	3294396	3295013	"-"	"hypothetical protein"	"1"	205	10.3978	118	-0.139732539999999
"SVEN_1908"	"SMD03173"	2126151	2127485	"-"	"hypothetical protein"	"1"	99	10.9892	23	-0.131031038000001
"SVEN_3212"	"SMD05002"	3520953	3521873	"-"	"hypothetical protein"	"1"	131	10.7742	1	-0.109026716666667
"SVEN_5469"	"SMD08247"	5929822	5932236	"+"	"GTP pyrophosphokinase%2C (p)ppGpp synthetase I"	"1"	283	10.2151	118	-0.105523916666666
"SVEN_1016"	"SMD01835"	1159613	1160053	"-"	"Transcriptional regulator%2C AsnC family"	"1"	5	12.8065	19	-0.092907293333333
"SVEN_4493"	"SMD06889"	4848300	4849754	"+"	"hypothetical protein"	"1"	155	10.6452	145	-0.0813146899999992
"SVEN_5976"	"SMD08951"	6506491	6506820	"+"	"Polyketide cyclase WhiE VII"	"1"	135	10.7527	246	-0.0811995203333344
"SVEN_3108"	"SMD04851"	3407538	3408740	"-"	"acyl-CoA dehydrogenase"	"1"	217	10.3656	88	-0.0748890310000032
"SVEN_7150"	"SMD10590"	7849809	7850999	"+"	"hypothetical protein"	"1"	41	11.5699	125	-0.0660698910000015
"SVEN_1141"	"SMD02037"	1289220	1289777	"+"	"hypothetical protein"	"1"	11	12.4194	49	-0.0626973193333349
"SVEN_0259"	"SMD00768"	272856	273407	"+"	"hypothetical protein"	"1"	253	10.2796	62	-0.0611419816666672
"SVEN_7260"	"SMD10738"	7988264	7988809	"+"	"hypothetical protein"	"1"	67	11.3763	62	-0.0545388500000001
"SVEN_3448"	"SMD05353"	3764790	3765677	"-"	"LysR-family transcriptional regulatory protein"	"1"	143	10.6989	67	-0.0530191196666676
"SVEN_1104"	"SMD01976"	1248549	1249067	"-"	"Secreted protein"	"1"	63	11.4409	120	-0.0470961833333341
"SVEN_4992"	"SMD07576"	5371791	5372735	"-"	"putative membrane protein"	"1"	123	10.8495	141	-0.0420713126666659
"SVEN_2568"	"SMD04084"	2794487	2795647	"+"	"Isovaleryl-CoA dehydrogenase"	"1"	311	10.1075	100	-0.0317162
"SVEN_5327"	"SMD08049"	5755093	5756124	"-"	"Adenosine deaminase"	"1"	29	11.7527	2	-0.0312387006666679
"SVEN_1799"	"SMD03022"	2005229	2006593	"-"	"hypothetical protein"	"1"	163	10.6237	116	-0.0302664526666678
"SVEN_4169"	"SMD06428"	4512926	4513621	"+"	"hypothetical protein"	"1"	231	10.3333	14	-0.0267741250000002
"SVEN_3573"	"SMD05523"	3884814	3885965	"+"	"hypothetical protein"	"1"	221	10.3441	35	-0.0254868699999999
"SVEN_6922"	"SMD10252"	7570332	7573088	"+"	"hypothetical protein"	"1"	273	10.2688	146	-0.0238889039999997
"SVEN_7149"	"SMD10589"	7848891	7849697	"-"	"hypothetical protein"	"1"	41	11.5699	13	-0.0180822876666671
"SVEN_5133"	"SMD07786"	5539886	5541079	"+"	"hypothetical protein"	"1"	125	10.8172	232	-0.0130496213333338
"SVEN_0069"	"SMD00494"	63980	64291	"-"	"hypothetical protein"	"1"	39	11.5699	44	-0.00518790000000013
"SVEN_1935"	"SMD03209"	2148860	2150338	"-"	"Probable glutamate or gamma-aminobutyrate antiporter"	"1"	95	11.0108	87	-0.000668492666666687
"SVEN_5590"	"SMD08418"	6079139	6079993	"-"	"transposase"	"1"	305	10.1398	17	-9.8062999999371e-05
